17	53	67	Poro
85	155	173	Poro
20	86	120	Poro
17	48	76	Poro
16	69	95	Poro
18	64	67	Poro
27	82	83	Poro
17	95	128	Poro
78	158	189	Poro
62	107	99	Poro
35	117	151	Poro
26	116	155	Poro
37	103	116	Poro
19	80	95	Poro
89	170	186	Poro
16	59	81	Poro
32	94	124	Poro
66	125	130	Poro
76	153	157	Poro
27	96	131	Poro
13	75	142	Poro
13	70	113	Poro
14	45	56	Poro
78	163	179	Poro
16	79	115	Poro
66	151	176	Poro
38	71	78	Poro
15	81	102	Poro
12	65	80	Poro
9	59	94	Poro
16	93	124	Poro
87	160	160	Poro
17	38	34	Poro
5	59	95	Poro
31	101	103	Poro
50	131	146	Poro
16	73	109	Poro
72	146	145	Poro
20	97	133	Poro
20	106	161	Poro
16	50	74	Poro
26	86	90	Poro
20	102	131	Poro
28	108	135	Poro
12	85	135	Poro
35	107	134	Poro
15	75	125	Poro
18	79	131	Poro
18	106	128	Poro
25	80	100	Poro
65	140	152	Poro
27	96	127	Poro
31	104	125	Poro
30	107	119	Poro
14	65	113	Poro
39	73	71	Poro
32	105	115	Poro
41	113	127	Poro
52	137	165	Poro
67	151	173	Poro
23	116	178	Poro
19	85	104	Poro
15	81	110	Poro
43	110	120	Poro
30	100	114	Poro
27	108	141	Poro
96	161	142	Poro
32	87	123	Poro
49	129	152	Poro
70	155	179	Poro
59	142	158	Poro
18	87	118	Poro
47	117	143	Poro
36	117	130	Poro
11	75	105	Poro
71	150	148	Poro
16	98	149	Poro
10	90	137	Poro
61	121	139	Poro
20	76	113	Poro
54	142	173	Poro
29	99	111	Poro
52	141	164	Poro
39	115	133	Poro
33	83	102	Poro
24	101	139	Poro
49	114	128	Poro
19	82	132	Poro
18	88	114	Poro
91	173	173	Poro
20	108	167	Poro
51	125	130	Poro
54	110	111	Poro
15	59	91	Poro
72	148	159	Poro
72	155	175	Poro
26	71	62	Poro
16	55	69	Poro
23	102	145	Poro
22	65	98	Poro
14	74	119	Poro
42	98	103	Poro
29	97	116	Poro
32	100	123	Poro
18	86	104	Poro
76	158	177	Poro
13	90	140	Poro
57	155	189	Poro
28	91	127	Poro
35	67	66	Poro
24	94	111	Poro
25	103	140	Poro
16	75	135	Poro
25	73	89	Poro
7	39	55	Poro
34	99	122	Poro
23	77	102	Poro
56	112	125	Poro
37	99	101	Poro
52	132	137	Poro
28	97	113	Poro
68	124	126	Poro
28	95	121	Poro
40	136	160	Poro
16	80	123	Poro
21	85	109	Poro
33	95	123	Poro
15	85	114	Poro
24	99	126	Poro
29	123	193	Poro
47	132	158	Poro
4	23	54	Poro
6	32	54	Poro
22	77	81	Poro
65	144	141	Poro
20	73	74	Poro
31	109	138	Poro
32	104	128	Poro
3	33	62	Poro
17	79	138	Poro
13	60	77	Poro
67	149	161	Poro
63	132	135	Poro
13	77	146	Poro
29	99	125	Poro
24	96	125	Poro
40	74	74	Poro
6	25	49	Poro
32	98	119	Poro
54	120	131	Poro
10	59	65	Poro
35	107	134	Poro
67	152	150	Poro
73	141	157	Poro
33	103	128	Poro
21	74	91	Poro
61	118	125	Poro
26	118	186	Poro
16	77	89	Poro
24	72	83	Poro
36	99	119	Poro
59	157	189	Poro
24	90	108	Poro
26	84	112	Poro
13	69	90	Poro
75	139	139	Poro
36	111	134	Poro
36	95	111	Poro
28	99	115	Poro
38	114	131	Poro
28	103	128	Poro
29	131	182	Poro
49	134	154	Poro
21	104	164	Poro
29	111	130	Poro
17	84	116	Poro
24	92	106	Poro
42	113	127	Poro
33	92	80	Poro
64	134	155	Poro
26	109	144	Poro
19	68	92	Poro
27	92	123	Poro
19	69	82	Poro
107	148	131	Poro
19	78	116	Poro
21	102	136	Poro
35	93	113	Poro
32	90	110	Poro
21	46	45	Poro
89	134	111	Poro
17	59	55	Poro
39	108	124	Poro
22	85	107	Poro
170	235	203	Poro
46	98	114	Poro
66	133	143	Poro
35	95	115	Poro
63	131	146	Poro
25	69	92	Poro
86	132	132	Poro
25	65	67	Poro
34	101	125	Poro
13	77	139	Poro
23	79	93	Poro
56	126	130	Poro
40	101	109	Poro
15	76	145	Poro
24	93	123	Poro
48	104	111	Poro
65	138	140	Poro
23	78	90	Poro
57	144	166	Poro
21	81	83	Poro
5	66	89	Poro
29	111	140	Poro
41	132	151	Poro
56	113	127	Poro
53	118	123	Poro
25	97	144	Poro
46	124	149	Poro
23	79	98	Poro
56	142	163	Poro
16	100	156	Poro
37	124	149	Poro
39	128	166	Poro
19	89	117	Poro
6	37	74	Poro
29	93	132	Poro
62	116	121	Poro
12	68	76	Poro
42	102	114	Poro
39	95	97	Poro
45	122	137	Poro
20	83	90	Poro
19	97	143	Poro
17	92	132	Poro
18	97	142	Poro
25	97	129	Poro
27	84	98	Poro
24	63	69	Poro
79	160	176	Poro
35	100	113	Poro
16	70	84	Poro
24	82	81	Poro
22	71	87	Poro
23	67	92	Poro
42	90	98	Poro
23	100	147	Poro
21	79	115	Poro
59	136	142	Poro
29	91	117	Poro
26	83	110	Poro
20	92	121	Poro
64	122	137	Poro
23	100	150	Poro
56	135	147	Poro
37	118	135	Poro
22	94	135	Poro
18	85	129	Poro
18	79	97	Poro
27	84	88	Poro
36	109	139	Poro
33	106	132	Poro
19	106	166	Poro
25	91	107	Poro
12	77	90	Poro
4	45	71	Poro
34	111	146	Poro
56	134	143	Poro
14	45	68	Poro
21	108	170	Poro
59	138	149	Poro
81	158	161	Poro
87	163	176	Poro
169	236	212	Poro
48	106	102	Poro
3	69	94	Poro
19	86	114	Poro
62	145	164	Poro
24	115	162	Poro
22	73	83	Poro
37	131	171	Poro
68	154	176	Poro
21	73	97	Poro
36	92	101	Poro
28	89	107	Poro
56	141	149	Poro
68	142	151	Poro
29	117	149	Poro
12	69	112	Poro
30	90	112	Poro
20	105	161	Poro
11	65	101	Poro
31	89	111	Poro
7	77	128	Poro
32	108	121	Poro
16	80	125	Poro
23	87	124	Poro
16	92	139	Poro
82	130	142	Poro
164	233	211	Poro
16	63	85	Poro
21	94	131	Poro
136	193	161	Poro
29	90	94	Poro
17	101	164	Poro
13	89	141	Poro
48	130	151	Poro
117	161	141	Poro
84	123	101	Poro
26	78	65	Poro
27	86	97	Poro
21	52	53	Poro
20	103	154	Poro
84	175	186	Poro
27	98	132	Poro
33	96	128	Poro
54	134	141	Poro
39	93	113	Poro
44	108	118	Poro
39	99	139	Poro
17	90	122	Poro
63	150	164	Poro
16	79	110	Poro
28	86	96	Poro
54	145	168	Poro
36	132	175	Poro
39	124	153	Poro
73	140	153	Poro
54	142	169	Poro
11	85	137	Poro
19	60	83	Poro
26	95	124	Poro
19	67	72	Poro
21	92	119	Poro
23	83	79	Poro
13	81	139	Poro
35	106	113	Poro
49	128	163	Poro
70	141	149	Poro
46	112	130	Poro
40	116	133	Poro
15	91	141	Poro
75	157	185	Poro
1	57	77	Poro
26	122	183	Poro
28	120	146	Poro
17	62	76	Poro
16	101	165	Poro
52	121	136	Poro
44	115	110	Poro
31	105	122	Poro
12	71	101	Poro
43	94	100	Poro
23	101	139	Poro
36	125	150	Poro
26	85	105	Poro
67	136	138	Poro
31	96	131	Poro
12	75	141	Poro
15	100	165	Poro
32	124	165	Poro
21	98	142	Poro
39	101	113	Poro
5	74	102	Poro
29	86	99	Poro
30	86	110	Poro
16	77	108	Poro
16	79	147	Poro
20	96	144	Poro
15	92	125	Poro
26	96	130	Poro
22	83	104	Poro
29	84	77	Poro
87	157	158	Poro
29	85	105	Poro
18	92	139	Poro
33	97	122	Poro
19	80	109	Poro
17	91	128	Poro
13	67	106	Poro
26	96	125	Poro
80	153	156	Poro
24	85	91	Poro
60	141	139	Poro
31	128	173	Poro
35	100	109	Poro
80	136	138	Poro
76	153	160	Poro
23	80	105	Poro
51	145	169	Poro
54	138	167	Poro
29	73	85	Poro
49	115	126	Poro
45	102	137	Poro
14	72	106	Poro
34	105	119	Poro
31	124	165	Poro
65	117	117	Poro
86	146	127	Poro
20	85	119	Poro
14	72	108	Poro
1	41	91	Poro
27	91	105	Poro
34	106	121	Poro
10	53	80	Poro
78	164	170	Poro
14	65	86	Poro
3	55	107	Poro
45	121	125	Poro
30	105	118	Poro
40	106	119	Poro
71	137	151	Poro
62	149	155	Poro
37	116	144	Poro
16	85	130	Poro
23	78	95	Poro
78	156	161	Poro
16	67	98	Poro
22	106	160	Poro
29	118	157	Poro
57	122	137	Poro
17	64	82	Poro
19	83	99	Poro
82	167	188	Poro
84	167	182	Poro
66	151	171	Poro
51	110	121	Poro
19	106	145	Poro
56	133	133	Poro
53	127	130	Poro
28	122	154	Poro
41	106	143	Poro
12	68	108	Poro
26	96	124	Poro
22	80	105	Poro
42	102	104	Poro
15	78	150	Poro
13	91	141	Poro
18	76	102	Poro
25	104	141	Poro
26	95	111	Poro
24	99	131	Poro
16	75	109	Poro
26	58	67	Poro
30	127	166	Poro
31	90	103	Poro
31	105	115	Poro
22	105	159	Poro
24	83	105	Poro
55	133	175	Poro
11	72	133	Poro
23	88	104	Poro
68	157	179	Poro
26	103	115	Poro
21	69	83	Poro
21	82	102	Poro
27	83	96	Poro
17	103	166	Poro
29	76	91	Poro
12	69	107	Poro
63	137	140	Poro
40	130	149	Poro
17	56	76	Poro
66	150	173	Poro
1	41	54	Poro
19	56	79	Poro
27	89	109	Poro
19	86	116	Poro
56	126	144	Poro
26	102	105	Poro
16	72	95	Poro
70	144	135	Poro
28	120	170	Poro
50	122	119	Poro
35	100	114	Poro
37	111	125	Poro
38	112	137	Poro
14	59	77	Poro
15	66	124	Poro
16	71	101	Poro
25	102	131	Poro
26	97	147	Poro
22	60	90	Poro
68	153	170	Poro
25	84	108	Poro
54	125	134	Poro
19	85	103	Poro
37	96	102	Poro
40	74	71	Poro
26	102	138	Poro
19	96	135	Poro
18	78	133	Poro
18	79	116	Poro
18	77	102	Poro
20	95	128	Poro
102	157	153	Poro
37	92	87	Poro
29	94	104	Poro
16	76	123	Poro
25	83	89	Poro
21	91	122	Poro
30	70	79	Poro
34	97	119	Poro
10	52	61	Poro
18	91	121	Poro
29	99	126	Poro
26	67	70	Poro
20	108	161	Poro
19	86	113	Poro
55	126	139	Poro
37	112	132	Poro
7	89	127	Poro
83	165	173	Poro
9	61	84	Poro
30	128	178	Poro
34	83	103	Poro
44	122	150	Poro
15	75	138	Poro
75	156	175	Poro
1	60	86	Poro
51	138	153	Poro
36	103	108	Poro
71	144	157	Poro
24	83	115	Poro
16	74	118	Poro
26	87	132	Poro
15	79	150	Poro
22	90	124	Poro
22	79	119	Poro
51	127	135	Poro
14	67	98	Poro
38	109	118	Poro
49	97	105	Poro
27	72	78	Poro
19	76	123	Poro
20	68	106	Poro
18	89	137	Poro
13	64	112	Poro
25	118	189	Poro
38	102	107	Poro
11	49	66	Poro
49	114	124	Poro
20	68	64	Poro
21	110	162	Poro
26	95	96	Poro
31	123	158	Poro
61	132	141	Poro
21	81	120	Poro
22	71	88	Poro
87	174	181	Poro
27	57	71	Poro
70	131	111	Poro
56	119	128	Poro
68	157	165	Poro
15	57	73	Poro
46	134	155	Poro
73	141	148	Poro
62	145	172	Poro
19	63	91	Poro
30	89	104	Poro
23	71	70	Poro
27	93	121	Poro
13	55	91	Poro
32	107	117	Poro
58	130	136	Poro
44	131	165	Poro
36	124	152	Poro
21	107	126	Poro
39	100	89	Poro
26	101	121	Poro
10	75	108	Poro
93	171	170	Poro
77	163	182	Poro
21	82	99	Poro
31	112	139	Poro
16	89	127	Poro
24	115	151	Poro
51	138	159	Poro
21	75	109	Poro
15	59	107	Poro
37	107	120	Poro
19	98	145	Poro
14	75	126	Poro
40	100	120	Poro
42	96	111	Poro
13	95	145	Poro
13	77	142	Poro
15	71	99	Poro
39	98	103	Poro
22	93	138	Poro
21	78	97	Poro
34	108	124	Poro
27	70	103	Poro
29	109	147	Poro
69	121	119	Poro
1	30	47	Poro
29	98	136	Poro
70	139	141	Poro
68	137	147	Poro
19	82	102	Poro
21	106	144	Poro
23	62	77	Poro
18	69	109	Poro
22	93	134	Poro
36	100	91	Poro
31	120	158	Poro
27	111	142	Poro
24	71	87	Poro
12	80	107	Poro
19	84	128	Poro
15	82	106	Poro
16	64	96	Poro
78	163	186	Poro
13	74	127	Poro
18	87	112	Poro
29	82	93	Poro
23	110	153	Poro
19	58	72	Poro
18	78	112	Poro
11	72	130	Poro
42	109	121	Poro
15	74	117	Poro
19	78	93	Poro
29	90	123	Poro
104	144	122	Poro
37	111	141	Poro
57	126	126	Poro
22	103	145	Poro
28	101	131	Poro
12	86	126	Poro
15	82	120	Poro
42	123	137	Poro
23	80	105	Poro
71	156	169	Poro
31	123	162	Poro
28	68	85	Poro
58	148	171	Poro
23	106	158	Poro
30	109	143	Poro
23	82	106	Poro
107	148	121	Poro
57	129	143	Poro
11	86	143	Poro
23	74	91	Poro
57	129	145	Poro
15	74	88	Poro
8	56	82	Poro
22	79	87	Poro
58	147	172	Poro
25	74	84	Poro
26	99	118	Poro
52	125	132	Poro
23	81	129	Poro
18	97	135	Poro
31	126	167	Poro
46	128	149	Poro
16	96	136	Poro
27	97	107	Poro
22	90	118	Poro
20	75	93	Poro
22	91	131	Poro
27	75	115	Poro
25	102	137	Poro
47	103	116	Poro
31	84	101	Poro
34	121	149	Poro
29	116	164	Poro
20	101	150	Poro
27	103	123	Poro
34	110	155	Poro
38	129	155	Poro
36	112	125	Poro
32	83	110	Poro
95	164	181	Poro
25	101	117	Poro
19	104	155	Poro
25	100	136	Poro
20	69	85	Poro
77	152	167	Poro
22	64	79	Poro
82	153	157	Poro
23	113	161	Poro
13	94	145	Poro
12	97	152	Poro
16	55	74	Poro
24	66	67	Poro
24	87	106	Poro
49	129	144	Poro
67	135	149	Poro
29	86	99	Poro
35	94	99	Poro
53	136	143	Poro
43	101	112	Poro
17	92	137	Poro
22	72	96	Poro
22	97	125	Poro
11	92	142	Poro
29	96	115	Poro
60	130	141	Poro
38	104	121	Poro
16	71	70	Poro
158	226	211	Poro
19	64	78	Poro
37	118	139	Poro
24	96	121	Poro
27	104	132	Poro
14	60	71	Poro
39	99	124	Poro
35	96	104	Poro
18	77	98	Poro
29	96	114	Poro
20	80	110	Poro
15	97	152	Poro
23	67	76	Poro
42	132	176	Poro
25	82	97	Poro
80	155	160	Poro
24	88	98	Poro
61	125	136	Poro
53	123	112	Poro
16	78	141	Poro
62	147	159	Poro
23	93	94	Poro
153	211	180	Poro
13	75	91	Poro
27	58	77	Poro
26	111	143	Poro
72	139	130	Poro
17	76	107	Poro
15	90	127	Poro
28	101	150	Poro
29	79	94	Poro
13	64	116	Poro
15	104	157	Poro
26	127	185	Poro
34	96	102	Poro
36	105	137	Poro
55	116	129	Poro
33	106	129	Poro
11	65	125	Poro
58	151	173	Poro
30	133	184	Poro
58	133	150	Poro
16	97	139	Poro
40	125	142	Poro
71	158	178	Poro
19	89	120	Poro
37	117	152	Poro
70	146	157	Poro
21	89	95	Poro
87	140	135	Poro
40	120	155	Poro
33	85	96	Poro
20	91	136	Poro
57	116	117	Poro
36	99	116	Poro
30	68	85	Poro
66	137	151	Poro
165	235	221	Poro
22	100	154	Poro
32	113	138	Poro
29	100	129	Poro
37	111	131	Poro
12	84	117	Poro
43	123	144	Poro
66	158	185	Poro
26	90	106	Poro
11	66	106	Poro
16	78	109	Poro
19	54	82	Poro
27	77	75	Poro
43	123	147	Poro
40	100	122	Poro
18	100	138	Poro
47	127	144	Poro
34	108	121	Poro
84	173	183	Poro
29	74	63	Poro
10	70	122	Poro
34	105	130	Poro
16	54	81	Poro
20	103	147	Poro
31	127	165	Poro
32	96	113	Poro
59	142	153	Poro
107	153	133	Poro
39	105	114	Poro
29	83	98	Poro
12	57	94	Poro
19	74	128	Poro
32	69	97	Poro
71	156	177	Poro
